DrugBank ID,Name,CAS Number,Drug Groups,ori_SMILES,SMILES
DB12850,Etalocib,161172-51-6,investigational,CCCC1=C(OCCCOC2=CC(O)=C(C=C2CC)C2=CC=C(F)C=C2)C=CC=C1OC1=CC=CC=C1C(O)=O,CCCc1c(OCCCOc2cc(O)c(-c3ccc(F)cc3)cc2CC)cccc1Oc1ccccc1C(=O)O
DB12852,MK-0752,471905-41-6,investigational,OC(=O)CC[C@H]1CC[C@@](CC1)(C1=C(F)C=CC(F)=C1)S(=O)(=O)C1=CC=C(Cl)C=C1,O=C(O)CCC1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1
DB12853,DA-6886,1342815-16-0,investigational,COC1=CC(N)=C(Cl)C=C1C(=O)NCC1CCN(CCCN2C=CN=N2)CC1,COc1cc(N)c(Cl)cc1C(=O)NCC1CCN(CCCn2ccnn2)CC1
DB12854,BMS-908662,870603-16-0,investigational,COC(=O)NC1=NC2=CC(=CC=C2N1)C1(O)N(C(=O)C2=CC=CC=C12)C1=CC(Cl)=CC=C1C,COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cc(Cl)ccc3C)ccc2[nH]1
DB12855,Apricitabine,160707-69-7,investigational,NC1=NC(=O)N(C=C1)[C@H]1CO[C@@H](CO)S1,Nc1ccn(C2COC(CO)S2)c(=O)n1
DB12857,NVP-LEQ-506,1204975-42-7,investigational,C[C@@H]1CN(CCN1C1=CN=C(C=N1)C(C)(C)O)C1=NN=C(CC2=CC=CC=C2)C(C)=C1C,Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(C)(C)O)cn3)C(C)C2)c1C
DB12858,LY-377604,204592-94-9,investigational,CC(C)(CC1=CC=C(OC2=CC=C(C=N2)C(N)=O)C=C1)NC[C@H](O)COC1=CC=CC2=C1C1=C(N2)C=CC=C1,CC(C)(Cc1ccc(Oc2ccc(C(N)=O)cn2)cc1)NCC(O)COc1cccc2[nH]c3ccccc3c12
DB12861,Rimeporide,187870-78-6,investigational,CC1=CC(=C(C=C1C(=O)NC(N)=N)S(C)(=O)=O)S(C)(=O)=O,Cc1cc(S(C)(=O)=O)c(S(C)(=O)=O)cc1C(=O)NC(=N)N
DB12863,Sivelestat,127373-66-4,investigational,CC(C)(C)C(=O)OC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=C1C(=O)NCC(O)=O,CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)O)cc1
DB12866,Pradigastat,956136-95-1,investigational,OC(=O)C[C@H]1CC[C@@H](CC1)C1=CC=C(C=C1)C1=NC=C(NC2=CN=C(C=C2)C(F)(F)F)C=C1,O=C(O)CC1CCC(c2ccc(-c3ccc(Nc4ccc(C(F)(F)F)nc4)cn3)cc2)CC1
DB12867,Benperidol,2062-84-2,approved; investigational,OC1=NC2=CC=CC=C2N1C1CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1,O=C(CCCN1CCC(n2c(O)nc3ccccc32)CC1)c1ccc(F)cc1
DB12868,Intoplicine,125974-72-3,investigational,CN(C)CCCNC1=NC=C(C)C2=C1C1=C(N2)C=CC2=CC(O)=CC=C12,Cc1cnc(NCCCN(C)C)c2c1[nH]c1ccc3cc(O)ccc3c12
DB12869,Eliprodil,119431-25-3,investigational,OC(CN1CCC(CC2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1,OC(CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1
DB12870,Buthionine sulfoximine,5072-26-4,investigational,CCCCS(=N)(=O)CCC(N)C(O)=O,CCCCS(=N)(=O)CCC(N)C(=O)O
DB12873,Dianhydrogalactitol,23261-20-3,investigational,O[C@@H]([C@@H](O)[C@H]1CO1)[C@@H]1CO1,OC(C1CO1)C(O)C1CO1
DB12874,Quizartinib,950769-58-1,investigational,CC(C)(C)C1=CC(NC(=O)NC2=CC=C(C=C2)C2=CN3C(SC4=C3C=CC(OCCN3CCOCC3)=C4)=N2)=NO1,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1
DB12875,Mavatrep,956274-94-5,investigational,CC(C)(O)C1=CC=CC=C1C1=CC=C2N=C(NC2=C1)\C=C\C1=CC=C(C=C1)C(F)(F)F,CC(C)(O)c1ccccc1-c1ccc2nc(C=Cc3ccc(C(F)(F)F)cc3)[nH]c2c1
DB12877,Oxatomide,60607-34-3,approved; investigational,O=C1NC2=C(C=CC=C2)N1CCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
DB12878,AV-101,153152-32-0,investigational,N[C@@H](CC(=O)C1=C(N)C=C(Cl)C=C1)C(O)=O,Nc1cc(Cl)ccc1C(=O)CC(N)C(=O)O
DB12879,Omigapil,181296-84-4,investigational,CN(CC#C)CC1=CC2=CC=CC=C2OC2=CC=CC=C12,C#CCN(C)CC1=Cc2ccccc2Oc2ccccc21
DB12881,Indole-3-carbinol,700-06-1,investigational,OCC1=CNC2=CC=CC=C12,OCc1c[nH]c2ccccc12
DB12882,Ombrabulin,181816-48-8,investigational,COC1=CC=C(\C=C/C2=CC(OC)=C(OC)C(OC)=C2)C=C1NC(=O)[C@@H](N)CO,COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1NC(=O)C(N)CO
DB12883,Eltoprazine,98224-03-4,investigational,C1CN(CCN1)C1=C2OCCOC2=CC=C1,c1cc2c(c(N3CCNCC3)c1)OCCO2
DB12884,Lavoltidine,76956-02-0,investigational,CN1N=C(CO)N=C1NCCCOC1=CC=CC(CN2CCCCC2)=C1,Cn1nc(CO)nc1NCCCOc1cccc(CN2CCCCC2)c1
DB12885,CF-102,163042-96-4,investigational,CNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(NCC3=CC=CC(I)=C3)N=C(Cl)N=C12,CNC(=O)C1OC(n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)C(O)C1O
DB12886,GSK-1521498,1007573-18-3,investigational,FC1=CC(=CC(F)=C1CNC1CC2=CC=CC=C2C1)C1=CC=CC(=C1)C1=NNC=N1,Fc1cc(-c2cccc(-c3nc[nH]n3)c2)cc(F)c1CNC1Cc2ccccc2C1
DB12887,Tazemetostat,1403254-99-8,approved; investigational,CCN(C1CCOCC1)C1=C(C)C(=CC(=C1)C1=CC=C(CN2CCOCC2)C=C1)C(=O)NCC1=C(C)C=C(C)NC1=O,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1
DB12888,Ezutromid,945531-77-1,investigational,CCS(=O)(=O)C1=CC=C2OC(=NC2=C1)C1=CC=C2C=CC=CC2=C1,CCS(=O)(=O)c1ccc2oc(-c3ccc4ccccc4c3)nc2c1
DB12889,Velneperit,342577-38-2,investigational,CC(C)(C)S(=O)(=O)N[C@H]1CC[C@@H](CC1)C(=O)NC1=NC=C(C=C1)C(F)(F)F,CC(C)(C)S(=O)(=O)NC1CCC(C(=O)Nc2ccc(C(F)(F)F)cn2)CC1
DB12890,Dihydrexidine,123039-93-0,investigational,OC1=C(O)C=C2[C@H]3[C@H](CCC2=C1)NCC1=CC=CC=C31,Oc1cc2c(cc1O)C1c3ccccc3CNC1CC2
DB12892,MGB-BP-3,1000277-08-6,investigational,CN1C=C(NC(=O)C2=CC(NC(=O)C3=CC=C(\C=C\C4=CN=C5C=CC=CC5=C4)C=C3)=CN2C)C=C1C(=O)NCCN1CCOCC1,Cn1cc(NC(=O)c2cc(NC(=O)c3ccc(C=Cc4cnc5ccccc5c4)cc3)cn2C)cc1C(=O)NCCN1CCOCC1
DB12894,Raluridine,119644-22-3,investigational,OC[C@H]1O[C@H](C[C@@H]1F)N1C=C(Cl)C(=O)NC1=O,O=c1[nH]c(=O)n(C2CC(F)C(CO)O2)cc1Cl
DB12895,TD-139,1450824-22-2,investigational,OC[C@H]1O[C@@H](S[C@@H]2O[C@H](CO)[C@H](O)[C@@H]([C@H]2O)N2C=C(N=N2)C2=CC=CC(F)=C2)[C@H](O)[C@H]([C@H]1O)N1C=C(N=N1)C1=CC(F)=CC=C1,OCC1OC(SC2OC(CO)C(O)C(n3cc(-c4cccc(F)c4)nn3)C2O)C(O)C(n2cc(-c3cccc(F)c3)nn2)C1O
DB12896,PSI-352938,1199809-32-9,investigational,CCOC1=C2N=CN([C@@H]3O[C@@H]4CO[P@@](=O)(OC(C)C)O[C@H]4[C@@]3(C)F)C2=NC(N)=N1,CCOc1nc(N)nc2c1ncn2C1OC2COP(=O)(OC(C)C)OC2C1(C)F
DB12897,MK-7622,1227923-29-6,investigational,CC1=CC=C(CC2=CC3=C(N=CN([C@H]4CCCC[C@@H]4O)C3=O)C3=CC=CC=C23)C=N1,Cc1ccc(Cc2cc3c(=O)n(C4CCCCC4O)cnc3c3ccccc23)cn1
DB12899,TT-301,886208-76-0,investigational,C1CN(CCN1C1=NC=CC=N1)C1=C(C=C(N=N1)C1=CC=CC=C1)C1=CC=NC=C1,c1ccc(-c2cc(-c3ccncc3)c(N3CCN(c4ncccn4)CC3)nn2)cc1
DB12900,Irdabisant,1005402-19-6,investigational,C[C@@H]1CCCN1CCCOC1=CC=C(C=C1)C1=NNC(=O)C=C1,CC1CCCN1CCCOc1ccc(-c2ccc(=O)[nH]n2)cc1
DB12901,Fiacitabine,69123-90-6,investigational,NC1=NC(=O)N(C=C1I)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,Nc1nc(=O)n(C2OC(CO)C(O)C2F)cc1I
DB12902,Trofosfamide,22089-22-1,investigational,ClCCN(CCCl)P1(=O)OCCCN1CCCl,O=P1(N(CCCl)CCCl)OCCCN1CCCl
DB12903,DEBIO-1347,1265229-25-1,investigational,CC1=NC2=CC=C(C=C2N1)N1N=CC(C(=O)C2=CC3=CC=CC=C3N2)=C1N,Cc1nc2ccc(-n3ncc(C(=O)c4cc5ccccc5[nH]4)c3N)cc2[nH]1
DB12904,ZSTK-474,475110-96-4,investigational,FC(F)C1=NC2=CC=CC=C2N1C1=NC(=NC(=N1)N1CCOCC1)N1CCOCC1,FC(F)c1nc2ccccc2n1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1
DB12906,LY-2334737,892128-60-8,investigational,CCCC(CCC)C(=O)NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,CCCC(CCC)C(=O)Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1
DB12910,Emicerfont,786701-13-1,investigational,COC1=CC=C(N2CCC3=C2N=C(C)C=C3N2C=CC(=N2)N2CCNC2=O)C(C)=C1,COc1ccc(N2CCc3c(-n4ccc(N5CCNC5=O)n4)cc(C)nc32)c(C)c1
DB12911,Nicoboxil,13912-80-6,approved; investigational,CCCCOCCOC(=O)C1=CN=CC=C1,CCCCOCCOC(=O)c1cccnc1
DB12912,Nolatrexed,147149-76-6,investigational,CC1=CC=C2N=C(N)NC(=O)C2=C1SC1=CC=NC=C1,Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1
DB12914,MGL-3196,920509-32-6,investigational,CC(C)C1=CC(OC2=C(Cl)C=C(C=C2Cl)N2N=C(C#N)C(=O)NC2=O)=NNC1=O,CC(C)c1cc(Oc2c(Cl)cc(-n3nc(C#N)c(=O)[nH]c3=O)cc2Cl)n[nH]c1=O
DB12916,Mitolactol,10318-26-0,investigational,O[C@@H](CBr)[C@@H](O)[C@@H](O)[C@H](O)CBr,OC(CBr)C(O)C(O)C(O)CBr
DB12919,T-62,40312-34-3,investigational,NC1=C(C(=O)C2=CC=C(Cl)C=C2)C2=C(CCCC2)S1,Nc1sc2c(c1C(=O)c1ccc(Cl)cc1)CCCC2
DB12920,Pinometostat,1380288-87-8,investigational,[H][C@]1(CCC2=NC3=C(N2)C=C(C=C3)C(C)(C)C)C[C@]([H])(C1)N(C[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O)C(C)C,CC(C)N(CC1OC(n2cnc3c(N)ncnc32)C(O)C1O)C1CC(CCc2nc3ccc(C(C)(C)C)cc3[nH]2)C1
DB12921,Chlorsulfaquinoxaline,97919-22-7,investigational,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC2=CC=CC(Cl)=C2N=C1,Nc1ccc(S(=O)(=O)Nc2cnc3c(Cl)cccc3n2)cc1
DB12923,Gallopamil,16662-47-8,investigational,COC1=CC(=CC(OC)=C1OC)C(CCCN(C)CCC1=CC(OC)=C(OC)C=C1)(C#N)C(C)C,COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC
DB12924,Ozenoxacin,245765-41-7,approved; investigational,CNC1=NC=C(C=C1C)C1=CC=C2C(=O)C(=CN(C3CC3)C2=C1C)C(O)=O,CNc1ncc(-c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)cc1C
DB12925,Crolibulin,1000852-17-4,investigational,COC1=CC(=CC(Br)=C1OC)[C@@H]1C2=CC=C(N)C(N)=C2OC(N)=C1C#N,COc1cc(C2C(C#N)=C(N)Oc3c2ccc(N)c3N)cc(Br)c1OC
DB12926,Cafedrine,58166-83-9,investigational,C[C@H](NCCN1C=NC2=C1C(=O)N(C)C(=O)N2C)[C@H](O)C1=CC=CC=C1,CC(NCCn1cnc2c1c(=O)n(C)c(=O)n2C)C(O)c1ccccc1
DB12927,Theodrenaline,13460-98-5,investigational,CN1C2=C(N(CCNCC(O)C3=CC(O)=C(O)C=C3)C=N2)C(=O)N(C)C1=O,Cn1c(=O)c2c(ncn2CCNCC(O)c2ccc(O)c(O)c2)n(C)c1=O
DB12928,GET-73,202402-01-5,investigational,COCCCC(=O)NCC1=CC=C(C=C1)C(F)(F)F,COCCCC(=O)NCc1ccc(C(F)(F)F)cc1
DB12929,JNJ-39220675,959740-39-7,investigational,FC1=CC=C(OC2=CC=C(C=N2)C(=O)N2CCCN(CC2)C2CCC2)C=C1,O=C(c1ccc(Oc2ccc(F)cc2)nc1)N1CCCN(C2CCC2)CC1
DB12930,Opipramol,315-72-0,investigational,OCCN1CCN(CCCN2C3=CC=CC=C3C=CC3=CC=CC=C23)CC1,OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1
DB12931,Fenobam,57653-26-6,investigational,CN1CC(=O)N=C1NC(=O)NC1=CC=CC(Cl)=C1,CN1CC(=O)N=C1NC(=O)Nc1cccc(Cl)c1
DB12933,RO-4987655,874101-00-5,investigational,OCCONC(=O)C1=CC(CN2OCCCC2=O)=C(F)C(F)=C1NC1=CC=C(I)C=C1F,O=C(NOCCO)c1cc(CN2OCCCC2=O)c(F)c(F)c1Nc1ccc(I)cc1F
DB12934,Granotapide,594842-13-4,investigational,CCOC(=O)C(COC(=O)CC1=CC=C(NC(=O)C2=CC=CC=C2C2=CC=C(C=C2)C(F)(F)F)C(=C1)C(=O)N(C)C)(C(=O)OCC)C1=CC=CC=C1,CCOC(=O)C(COC(=O)Cc1ccc(NC(=O)c2ccccc2-c2ccc(C(F)(F)F)cc2)c(C(=O)N(C)C)c1)(C(=O)OCC)c1ccccc1
DB12935,Remogliflozin etabonate,442201-24-3,investigational,CCOC(=O)OC[C@H]1O[C@@H](OC2=NN(C(C)C)C(C)=C2CC2=CC=C(OC(C)C)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,CCOC(=O)OCC1OC(Oc2nn(C(C)C)c(C)c2Cc2ccc(OC(C)C)cc2)C(O)C(O)C1O
DB12937,Quercetin-3'-O-phosphate,1111616-69-3,investigational,OC1=CC(O)=C2C(=O)C(O)=C(OC2=C1)C1=CC(OP(O)(O)=O)=C(O)C=C1,O=c1c(O)c(-c2ccc(O)c(OP(=O)(O)O)c2)oc2cc(O)cc(O)c12
DB12938,Isoxaflutole,141112-29-0,approved; experimental; investigational,[H]C1=NOC(=C1C(=O)C1=C(C([H])=C(C([H])=C1[H])C(F)(F)F)S(=O)(=O)C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1
DB12939,Nikkomycin Z,59456-70-1,investigational,C[C@@H]([C@H](N)C(=O)N[C@@H]([C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(=O)NC1=O)C(O)=O)[C@H](O)C1=CC=C(O)C=N1,CC(C(N)C(=O)NC(C(=O)O)C1OC(n2ccc(=O)[nH]c2=O)C(O)C1O)C(O)c1ccc(O)cn1
DB12941,Darolutamide,1297538-32-9,approved; investigational,C[C@@H](CN1C=CC(=N1)C1=CC=C(C#N)C(Cl)=C1)NC(=O)C1=NNC(=C1)C(C)O,CC(Cn1ccc(-c2ccc(C#N)c(Cl)c2)n1)NC(=O)c1cc(C(C)O)[nH]n1
DB12942,Lactitol,585-86-4,approved; investigational,OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO
DB12944,Phloroglucinol,108-73-6,investigational,OC1=CC(O)=CC(O)=C1,Oc1cc(O)cc(O)c1
DB12945,Dihydralazine,484-23-1,approved; experimental,NNC1=C2C=CC=CC2=C(NN)N=N1,NNc1nnc(NN)c2ccccc12
DB12946,"8-cyclopentyl-1,3-dipropylxanthine",102146-07-6,investigational,CCCN1C2=C(N=C(N2)C2CCCC2)C(=O)N(CCC)C1=O,CCCn1c(=O)c2nc(C3CCCC3)[nH]c2n(CCC)c1=O
DB12947,Doxifluridine,3094-09-5,investigational,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=C(F)C(=O)NC1=O,CC1OC(n2cc(F)c(=O)[nH]c2=O)C(O)C1O
DB12948,Didox,69839-83-4,investigational,ONC(=O)C1=CC(O)=C(O)C=C1,O=C(NO)c1ccc(O)c(O)c1
DB12949,PF-03382792,1400811-63-3,investigational,CC1(C)C(=O)N(C(=O)NCC2CCN(CC3(O)CCOCC3)CC2)C2=CC(F)=CC=C12,CC1(C)C(=O)N(C(=O)NCC2CCN(CC3(O)CCOCC3)CC2)c2cc(F)ccc21
DB12951,Pivagabine,69542-93-4,investigational,CC(C)(C)C(=O)NCCCC(O)=O,CC(C)(C)C(=O)NCCCC(=O)O
DB12952,Methylprednisone,91523-05-6,approved; investigational,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)CC(=O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,CC1CC2C(C(=O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12
DB12954,Terizidone,25683-71-0,approved; investigational,O=C1NOCC1\N=C\C1=CC=C(\C=N\C2CONC2=O)C=C1,O=C1NOCC1N=Cc1ccc(C=NC2CONC2=O)cc1
DB12957,5-fluoro-2'-deoxycytidine,10356-76-0,investigational,NC1=NC(=O)N(C=C1F)[C@H]1C[C@H](O)[C@@H](CO)O1,Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1F
DB12958,Prothipendyl,303-69-5,investigational,CN(C)CCCN1C2=CC=CC=C2SC2=C1N=CC=C2,CN(C)CCCN1c2ccccc2Sc2cccnc21
DB12959,IOWH-032,1191252-49-9,investigational,OC1=C(Br)C=C(C=C1Br)C1=NOC(=N1)C(=O)NCC1=CC=C(OC2=CC=CC=C2)C=C1,O=C(NCc1ccc(Oc2ccccc2)cc1)c1nc(-c2cc(Br)c(O)c(Br)c2)no1
DB12960,INCB-9471,869769-98-2,investigational,CCO[C@@H]1CC2=CC(=CC=C2[C@H]1N1CCN(C[C@@H]1C)C1(C)CCN(CC1)C(=O)C1=C(C)N=CN=C1C)C(F)(F)F,CCOC1Cc2cc(C(F)(F)F)ccc2C1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)CC1C
DB12961,Leukotriene B4,71160-24-2,investigational,CCCCC\C=C/C[C@@H](O)\C=C\C=C\C=C/[C@@H](O)CCCC(O)=O,CCCCCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)O
DB12962,CP-547632,252003-65-9,investigational,NC(=O)C1=C(NC(=O)NCCCCN2CCCC2)SN=C1OCC1=C(F)C=C(Br)C=C1F,NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1
DB12963,CCX-354,1010073-75-2,investigational,COC1=CC(=CC=C1Cl)N1CCN(CC1)C(=O)CN1N=C(C2=NC=CN2)C2=CC=CN=C12,COc1cc(N2CCN(C(=O)Cn3nc(-c4ncc[nH]4)c4cccnc43)CC2)ccc1Cl
DB12964,Lerisetron,143257-98-1,investigational,C(N1C2=CC=CC=C2N=C1N1CCNCC1)C1=CC=CC=C1,c1ccc(Cn2c(N3CCNCC3)nc3ccccc32)cc1
DB12966,Falnidamol,196612-93-8,investigational,CN1CCC(CC1)NC1=NC=C2N=CN=C(NC3=CC=C(F)C(Cl)=C3)C2=N1,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1
DB12967,Mitoguazone,459-86-9,investigational,C\C(\C=N\N=C(N)N)=N/N=C(N)N,CC(C=NN=C(N)N)=NN=C(N)N
DB12968,DONU,58484-17-6,investigational,O[C@H]1CCC[C@@H](O)[C@@H]1NC(=O)N(CCCl)N=O,O=NN(CCCl)C(=O)NC1C(O)CCCC1O
DB12969,Methylinositol,10284-63-6,investigational,CO[C@@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]1O,COC1C(O)C(O)C(O)C(O)C1O
DB12971,Pactimibe,189198-30-9,investigational,CCCCCCCCN1CCC2=C1C(NC(=O)C(C)(C)C)=C(C)C(CC(O)=O)=C2C,CCCCCCCCN1CCc2c(C)c(CC(=O)O)c(C)c(NC(=O)C(C)(C)C)c21
DB12973,Serlopitant,860642-69-9,investigational,C[C@@H](O[C@H]1CC[C@@H]2CN(C[C@H]2[C@@H]1C1=CC=C(F)C=C1)C1=CC(=O)CC1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,CC(OC1CCC2CN(C3=CC(=O)CC3)CC2C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
DB12974,Roniciclib,1223498-69-8,investigational,C[C@@H](O)[C@@H](C)OC1=C(C=NC(NC2=CC=C(C=C2)[S@](=N)(=O)C2CC2)=N1)C(F)(F)F,CC(O)C(C)Oc1nc(Nc2ccc(S(=N)(=O)C3CC3)cc2)ncc1C(F)(F)F
DB12975,Pyronaridine,74847-35-1,investigational,COC1=NC2=C(NC3=CC(CN4CCCC4)=C(O)C(CN4CCCC4)=C3)C3=CC=C(Cl)C=C3N=C2C=C1,COc1ccc2nc3cc(Cl)ccc3c(Nc3cc(CN4CCCC4)c(O)c(CN4CCCC4)c3)c2n1
DB12977,Simenepag isopropyl,910562-13-9,investigational,CCCCC[C@H](O)C1=CC=C(C=C1)N1[C@@H](COCC2=CC=C(S2)C(=O)OC(C)C)CCC1=O,CCCCCC(O)c1ccc(N2C(=O)CCC2COCc2ccc(C(=O)OC(C)C)s2)cc1
DB12978,Pexidartinib,1029044-16-3,approved; investigational,FC(F)(F)C1=CC=C(CNC2=NC=C(CC3=CNC4=NC=C(Cl)C=C34)C=C2)C=N1,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1
DB12979,Nepicastat,173997-05-2,investigational,NCC1=CNC(=S)N1[C@H]1CCC2=C(C1)C=C(F)C=C2F,NCc1c[nH]c(=S)n1C1CCc2c(F)cc(F)cc2C1
DB12980,CHS-828,200484-11-3,investigational,ClC1=CC=C(OCCCCCCN\C(NC#N)=N\C2=CC=NC=C2)C=C1,N#CNC(=Nc1ccncc1)NCCCCCCOc1ccc(Cl)cc1
DB12981,XL-888,1149705-71-4,investigational,CC[C@@H](C)NC1=C(C=C(C)C(=C1)C(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C1=CC=C(C=N1)C(=O)C1CC1)C(N)=O,CCC(C)Nc1cc(C(=O)NC2CC3CCC(C2)N3c2ccc(C(=O)C3CC3)cn2)c(C)cc1C(N)=O
DB12983,Phthalocyanine,574-93-6,investigational,N1C2=C3C=CC=CC3=C1\N=C1/N=C(/N=C3\N=C(NC4=N\C(=N/2)C2=CC=CC=C42)C2=CC=CC=C32)C2=CC=CC=C12,c1ccc2c(c1)-c1nc-2nc2[nH]c(nc3nc([nH]c4nc(n1)-c1ccccc1-4)-c1ccccc1-3)c1ccccc21
DB12985,Quisinostat,875320-29-9,investigational,CN1C=C(CNCC2CCN(CC2)C2=NC=C(C=N2)C(=O)NO)C2=CC=CC=C12,Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21
DB12986,VS-5584,1246560-33-7,investigational,CC(C)N1C(C)=NC2=C(N=C(N=C12)N1CCOCC1)C1=CN=C(N)N=C1,Cc1nc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc2n1C(C)C
DB12987,Penclomedine,108030-77-9,investigational,COC1=C(Cl)C(OC)=C(Cl)C(=N1)C(Cl)(Cl)Cl,COc1nc(C(Cl)(Cl)Cl)c(Cl)c(OC)c1Cl
DB12988,LY-518674,425671-29-0,investigational,CC1=CC=C(CN2N=C(CCCC3=CC=C(OC(C)(C)C(O)=O)C=C3)NC2=O)C=C1,Cc1ccc(Cn2nc(CCCc3ccc(OC(C)(C)C(=O)O)cc3)[nH]c2=O)cc1
DB12989,Neosaxitoxin,64296-20-4,investigational,[H][C@@]12N=C(N)N[C@]11N(CCC1(O)O)C(=N)N(O)[C@H]2COC(N)=O,N=C1N(O)C(COC(N)=O)C2N=C(N)NC23N1CCC3(O)O
DB12990,Icosabutate,1253909-57-7,investigational,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCOC(CC)C(O)=O,CCC=CCC=CCC=CCC=CCC=CCCCCOC(CC)C(=O)O
DB12994,MIP-1095 I-123,949575-25-1,investigational,OC(=O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)NC1=CC=C([123I])C=C1)C(O)=O)C(O)=O,O=C(O)CCC(NC(=O)NC(CCCCNC(=O)Nc1ccc(I)cc1)C(=O)O)C(=O)O
DB12996,Acteoside,61276-17-3,investigational,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCC3=CC(O)=C(O)C=C3)O[C@H](CO)[C@H]2OC(=O)\C=C\C2=CC(O)=C(O)C=C2)[C@H](O)[C@H](O)[C@H]1O,CC1OC(OC2C(O)C(OCCc3ccc(O)c(O)c3)OC(CO)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O
DB12998,PF-00217830,846032-02-8,investigational,O=C1CCC2=CC=C(OCCCCN3CCN(CC3)C3=CC=CC4=CC=CC=C34)N=C2N1,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5ccccc45)CC3)nc2N1
DB12999,MK-6186,1034474-19-5,investigational,ClC1=CC(OC2=C3C=NN(CC4=NNC5=NC=CC=C45)C3=CC=C2Cl)=CC(=C1)C#N,N#Cc1cc(Cl)cc(Oc2c(Cl)ccc3c2cnn3Cc2n[nH]c3ncccc23)c1
